Date,nifty,ril,lt,tcs,inr/usd,,,
28-04-2023,0.008335179,0.018113832,0.025183355,0.009770275,-2.20E-05,,,
02-05-2023,0.004564733,0.008454194,0.008444198,4.67E-05,0.000365701,,,
03-05-2023,-0.003190111,-0.008619398,-0.011875901,-0.012345352,4.90E-05,,,
04-05-2023,0.009131895,0.011462489,0.000254597,0.012749001,1.59E-05,,,
05-05-2023,-0.010285118,-0.002556381,0.008702345,0.003100185,-0.000781623,,,
08-05-2023,0.010756069,0.012272021,-0.005102469,0.006140739,0.000167575,,,
09-05-2023,8.48E-05,0.003090095,0.003776708,0.009994189,0.000700899,,,
10-05-2023,0.002687207,0.006852717,-0.004178366,0.001080689,0.003879406,,,
11-05-2023,-0.000988723,-0.006550306,-0.053110247,-0.001415801,-0.002257029,,,
12-05-2023,0.000972407,0.001631594,-0.009432571,-0.002394525,0.002199787,,,
15-05-2023,0.004578623,0.00197033,0.011526701,-0.005896443,0.001217263,,,
16-05-2023,-0.006125059,-0.014343609,-0.00878412,0.000951845,0.00080744,,,
17-05-2023,-0.005744739,-0.005926737,-0.00341813,-0.015293645,0.000356057,,,
18-05-2023,-0.00285312,-0.002154545,-0.014247821,-0.002761941,0.001873238,,,
19-05-2023,0.004043187,0.003240314,0.000845137,0.007162189,0.003327321,,,
22-05-2023,0.006079246,0.005329896,0.012050214,0.023262285,0.002169932,,,
23-05-2023,0.00183292,-0.000183345,-0.008586043,-0.000500318,-0.000963055,,,
24-05-2023,-0.003417628,-0.00584289,-0.005704043,0.001909021,0.00079178,,,
25-05-2023,0.001953203,-0.000122999,0.0089069,-0.002986273,-0.002136452,,,
26-05-2023,0.009679424,0.026909783,0.006217388,0.010691031,0.000343345,,,
29-05-2023,0.005353443,0.005609678,0.002745852,-0.002571636,-0.002024053,,,
30-05-2023,0.00189078,-0.000258003,-0.006200176,-0.001250777,5.93E-05,,,
31-05-2023,-0.005351312,-0.020061379,-0.002332198,-0.008083915,0.001261043,,,
01-06-2023,-0.002520135,-0.002695996,0.000974341,0.010433277,-0.000206803,,,
02-06-2023,0.002503907,-0.003273418,0.012043269,-0.005550865,-0.004730096,,,
05-06-2023,0.003218602,0.008940861,0.014990791,-0.005064777,0.001616342,,,
06-06-2023,0.000276956,0.000847422,0.004245214,-0.017359279,0.001229708,,,
07-06-2023,0.006826498,0.007553956,0.01634976,0.013093401,7.27E-05,,,
08-06-2023,-0.004916887,0.000600228,0.010653559,-0.011810255,0.001222106,,,
09-06-2023,-0.003825505,-0.007106181,0.009652768,-0.008424089,-0.001572399,,,
12-06-2023,0.002050301,0.000886058,-0.009802398,0.01164768,-0.000527428,,,
13-06-2023,0.006144586,0.014665592,0.006156353,-0.000986079,-0.001306029,,,
14-06-2023,0.002121582,0.012222532,0.000276102,0.002263535,-0.00056854,,,
15-06-2023,-0.003621454,0.000274167,0.002650315,-0.003336898,-0.002986571,,,
16-06-2023,0.007351956,0.00968825,0.002326485,-0.012955496,-0.001613848,,,
19-06-2023,-0.003754558,-0.009982099,-0.000190039,0.011119377,2.57E-05,,,
20-06-2023,0.003260397,0.00207487,0.006591667,0.005374311,0.000812673,,,
21-06-2023,0.002131491,0.002811696,0.005213144,0.009405074,0.000126836,,,
22-06-2023,-0.004549778,-0.011294723,0.009063203,-0.006064563,-0.000613672,,,
23-06-2023,-0.005649544,-0.008217478,-0.011111674,-0.006863141,-0.00027098,,,
26-06-2023,0.001375883,-0.007664213,-0.005034579,-0.008336043,0.000799321,,,
27-06-2023,0.006729211,0.000360535,0.004406666,0.002411265,0.000264624,,,
28-06-2023,0.008187464,0,0,0,-9.88E-05,,,
30-06-2023,0.011370386,0.021321757,0.035985399,0.032281679,0.000596025,,,
03-07-2023,0.006933004,0.025340303,-0.008722887,-0.009111002,0.000254574,,,
04-07-2023,0.003433047,-0.010356649,0.003173387,0.011107655,-0.001782355,,,
05-07-2023,0.000489849,-0.001643,0.003628913,0.003349024,0.000695294,,,
06-07-2023,0.005080291,0.02077327,0.007178343,0.000888076,0.004707923,,,
07-07-2023,-0.008524586,-0.001953575,-0.015897592,0.001909244,0.004532583,,,
10-07-2023,0.001245854,0.037797939,-0.004337179,-0.017360916,-0.001851441,,,
11-07-2023,0.004304652,0.010782421,0.014572962,0.000137431,-0.001090028,,,
12-07-2023,-0.002838454,0.001102601,-0.00795217,-0.003827105,-0.00152065,,,
13-07-2023,0.001518078,-0.00898249,-0.001957191,0.024438982,-0.004843047,,,
14-07-2023,0.007735122,-0.000838882,0.008979527,0.050804393,0.00035358,,,
17-07-2023,0.007482946,0.020226736,-0.001396523,-0.006551148,0.000560579,,,
18-07-2023,0.00191587,0.008456333,0.002386971,0.001473939,-0.000185182,,,
19-07-2023,0.004239284,0.007558814,0.007828819,-0.007693572,0.000168171,,,
20-07-2023,0.007334449,-0.081338164,-0.00178575,0.000649822,-0.000166963,,,
21-07-2023,-0.011788955,-0.031445297,0.03804673,-0.027813679,0.0002522,,,
24-07-2023,-0.003686218,-0.020433823,0.0073197,0.00782194,-0.001122605,,,
25-07-2023,0.000419282,-0.000643397,-0.017169893,0.001295209,-0.002150145,,,
26-07-2023,0.004952057,0.016121569,0.032784783,-0.003197047,0.001659732,,,
27-07-2023,-0.006004368,-0.009346031,0.005257706,0.002534884,0.000309875,,,
28-07-2023,-0.000704708,0.009999108,-0.004011379,-0.012292241,0.004860342,,,
31-07-2023,0.005469577,0.008429976,0.011930609,0.019493451,-0.001483357,,,
01-08-2023,-0.001025645,-0.014242354,-0.005497513,0.008903854,-0.000237111,,,
02-08-2023,-0.010545154,-0.010741023,-0.014575862,-0.003307845,0.000899444,,,
03-08-2023,-0.007448356,-0.004211851,-0.009214108,-0.011899679,0.005162408,,,
04-08-2023,0.006959118,0.013499465,0.01102396,0.012742181,0.000616279,,,
07-08-2023,0.004105961,0.005682096,0.003420236,0.011692514,-0.001075716,,,
08-08-2023,-0.001350647,-0.006040847,-0.001404663,-0.00386795,0.000640719,,,
09-08-2023,0.003147749,0.006575587,0.007343288,-0.002336594,0.001167953,,,
10-08-2023,-0.00456668,0.004445218,-0.003059472,-0.005909168,0.000257089,,,
11-08-2023,-0.005891457,0.004209532,-0.001893223,0.001944657,-0.000801687,,,
14-08-2023,0.000321644,0.011747889,0.008077918,0.000304342,0.001175693,,,
16-08-2023,0.001565531,-0.000815124,0.011642979,0.002475281,-0.000471074,,,
17-08-2023,-0.005137758,-0.014531437,-0.014428879,-0.006570729,0.000514338,,,
18-08-2023,-0.002849338,0.007380132,-0.003985329,-0.020183395,-0.001667745,,,
21-08-2023,0.00431221,-0.010971359,0.007654368,0.010208729,0.00083,,,
22-08-2023,0.000146925,-0.000238162,0.006197321,-0.005749048,-0.000647036,,,
23-08-2023,0.00244852,0.001110778,0.014380223,0.004749062,-0.000483784,,,
24-08-2023,-0.002951316,-0.016953586,-0.010895985,-0.003094671,-0.006383417,,,
25-08-2023,-0.00625568,-0.004627981,-0.018680553,-0.001905699,0.001170832,,,
28-08-2023,0.002087015,-0.010016206,0.021355466,-0.001701987,0.000277012,,,
29-08-2023,0.001893964,-0.009621547,0.008717656,0.000177737,0.000328973,,,
30-08-2023,0.000248065,-0.000950748,-0.003666195,0.004374077,-0.00238277,,,
31-08-2023,-0.004852103,-0.004580292,-0.002328308,-0.010121913,0.002490435,,,
01-09-2023,0.009382556,0.002344529,-0.000221971,0.006650818,-0.000217649,,,
04-09-2023,0.004799299,-0.000808546,0.003325208,0.011562877,0.000176504,,,
05-09-2023,0.002357814,0.005336937,0.008027101,0.00316892,0.00045454,,,
06-09-2023,0.001845069,0.002102036,-0.000915181,0.000160251,0.004239543,,,
07-09-2023,0.005897607,0.001357849,0.041588591,0.007363783,0.002059628,,,
08-09-2023,0.004698137,0.006639077,0.019207339,-0.003871175,-0.000190988,,,
11-09-2023,0.008860771,0.010725766,-0.002553625,0.0111954,-0.002528346,,,
12-09-2023,-0.000157561,-0.014552149,0.017094483,0.028367213,-0.001060464,,,
13-09-2023,0.003833986,0.004989867,-0.012767582,-0.003623046,-0.001209944,,,
14-09-2023,0.00164785,0.000917553,0.004068464,-0.002188558,0.001131571,,,
15-09-2023,0.004429788,0.001852947,-0.003449391,0.01068686,0.001102634,,,
18-09-2023,-0.002928601,-0.008744982,0.003877587,0.002179162,0.000692328,,,
20-09-2023,-0.011585099,-0.022538642,-0.010275776,-2.77E-05,-0.000719717,,,
21-09-2023,-0.008024046,-0.007309928,0.003230105,-0.005770793,-0.001299019,,,
22-09-2023,-0.003455381,-0.004173997,0.006583178,0.00510501,-0.00235816,,,
25-09-2023,1.53E-05,-0.006176277,-0.005497351,-0.007380791,0.001006881,,,
26-09-2023,-0.000500852,0.000875537,0.003456568,0.002387229,0.000644534,,,
27-09-2023,0.002628163,0.011206936,0.017864909,0.001003573,0.003251441,,,
28-09-2023,-0.009831804,-0.014799251,0.015046167,-0.014748966,-0.000912752,,,
29-09-2023,0.005860312,0.004658982,0.004491575,-0.002307057,-0.000356952,,,
03-10-2023,-0.005594042,-0.01151599,0.01630398,-0.00418888,0.003901586,,,
04-10-2023,-0.004755597,-0.001727004,-0.014915864,0.006778602,-0.00155593,,,
05-10-2023,0.00562573,-2.15E-05,0.022307352,0.014480277,0.002639811,,,
06-10-2023,0.005497568,0.00168386,-0.000759351,0.008889491,-0.002698663,,,
09-10-2023,-0.007207861,-0.008556781,-0.00616045,0.004669616,-0.001205847,,,
10-10-2023,0.009055676,0.004406638,0.000422732,-0.002600762,0.001751239,,,
11-10-2023,0.006151731,0.015752143,0.004120223,-0.005249492,-0.000240262,,,
12-10-2023,-0.000876125,0.00185319,-0.002252657,-0.018833158,-0.000388005,,,
13-10-2023,-0.002172167,-4.25E-05,0.002544047,0.007956761,0.000533341,,,
16-10-2023,-0.000977681,-0.002237209,0.003973131,-0.013192752,0.000239036,,,
17-10-2023,0.004033564,0.004766656,-0.011543157,-0.004835671,-0.000994725,,,
18-10-2023,-0.007112043,-0.01335704,-0.006773681,-0.00566174,0.000778505,,,
19-10-2023,-0.002361597,-0.007710414,0.002885184,-0.006518747,5.17E-05,,,
20-10-2023,-0.00418966,-0.003061641,-0.013862605,0.011194075,-0.001758525,,,
23-10-2023,-0.013440224,-0.015738065,-0.018105742,-0.024448411,0.000451022,,,
25-10-2023,-0.008311683,-0.002322419,-0.014367655,-0.005896786,-0.00050119,,,
26-10-2023,-0.013949914,-0.014026455,-0.017818382,-0.015862161,0.002205085,,,
27-10-2023,0.010025279,0.017497073,0.012936903,0.004246613,0.001339757,,,
30-10-2023,0.004904693,0.020401271,0.008390285,0.008202723,0.001570495,,,
31-10-2023,-0.003207746,-0.010694867,0.000922209,-0.002904893,-0.001402407,,,
01-11-2023,-0.004751897,0.004143683,-0.011589406,-0.01137429,-0.000231758,,,
02-11-2023,0.007559875,0.009875362,0.007844004,0.008803341,0.022756224,,,
03-11-2023,0.005075081,-0.000215522,-0.002350211,-0.002741886,-0.023115325,,,
06-11-2023,0.009375813,0.008285642,0.021812729,0.008720769,-0.001067253,,,
07-11-2023,-0.000260226,-0.00651969,-0.004766894,-0.00290343,0.00077293,,,
08-11-2023,0.001894497,0.005193416,0.011799861,0.003287925,0.000118895,,,
09-11-2023,-0.002482015,-0.010911601,0.009433297,-0.010135295,-0.000180227,,,
10-11-2023,0.001548085,0.001880835,0.002773116,-0.004191094,0.001221348,,,
13-11-2023,0.000936542,-0.000129519,0.005015014,-0.000570105,-0.000246074,,,
15-11-2023,0.01185619,0.0179193,0.005381574,0.021601706,-0.002599646,,,
16-11-2023,0.00455115,0.001801936,-0.004512703,0.027109123,0.002462634,,,
17-11-2023,-0.001691189,-0.002183898,0.018782594,0.001314181,-0.000792545,,,
20-11-2023,-0.001917566,-0.002635531,-0.006518449,0.004884665,0.002057499,,,
21-11-2023,0.004529201,0.012499419,-0.00452653,-0.002674344,0.000368525,,,
22-11-2023,0.001437002,0.003901769,0.002419936,0.005667326,0.000282072,,,
23-11-2023,-0.000497281,0.003052054,-0.011961776,-0.006222979,0.002427872,,,
24-11-2023,-0.000368757,-0.000668183,0.002819752,-0.014687245,-0.002448286,,,
28-11-2023,0.004787785,0.000208842,-0.001392473,0.003767715,0.000599992,,,
29-11-2023,0.010348657,0.002627704,0.011004798,0.012486029,0.000642711,,,
30-11-2023,0.001817103,-0.009731877,0.008219054,-0.007469996,-0.001053073,,,
01-12-2023,0.006670643,0.007062469,0.025859185,0.006872161,0.000268772,,,
04-12-2023,0.02045748,0.010759228,0.03779551,0.000227739,-0.001610144,,,
05-12-2023,0.00810265,0.007225322,0.000573209,0.005437323,0.002382463,,,
06-12-2023,0.003952821,0.009532961,0.022914826,0.020321037,-0.001213872,,,
07-12-2023,-0.001747124,-0.001646981,-0.010877551,0.002992054,-0.00031579,,,
08-12-2023,0.003260051,-0.00052925,0.006786389,0.00325896,0.000783704,,,
11-12-2023,0.001320064,0.001464914,0.00217322,0.004456914,0.000901795,,,
12-12-2023,-0.004328963,-0.014457412,-0.012901147,0.007983668,-0.001038549,,,
13-12-2023,0.000953761,0.004075717,0.017027538,-0.021623145,0.000629791,,,
14-12-2023,0.012175662,0.012331449,0.009747051,0.020301501,-0.001328314,,,
15-12-2023,0.012849865,0.01268234,0.015864835,0.051484177,0.000135659,,,
18-12-2023,-0.001772583,0.010126428,0.001031606,-0.000466322,-0.003064818,,,
19-12-2023,0.001607083,0.014609185,0.002102798,-0.011204768,0.000836533,,,
20-12-2023,-0.014222123,-0.012172687,-0.023261051,-0.009517897,-0.000235855,,,
21-12-2023,0.004947535,0.013910729,0.001651379,0.001968904,0.002111078,,,
22-12-2023,0.004429104,0.000975115,0.015589788,0.00959086,-0.001629787,,,
26-12-2023,0.004297628,0.005055328,0.003473051,-0.007467685,8.78E-05,,,
27-12-2023,0.009903548,0.003407639,0.015339956,0.004114725,0.000126213,,,
28-12-2023,0.005707562,0.007202847,-0.00734916,-0.002969329,0.001014075,,,
29-12-2023,-0.002174155,-0.007937658,0.002257211,-0.001712023,-0.011659242,,,
02-01-2024,-0.003023221,0.008246935,-0.025089052,-0.007347694,-0.000552686,,,
03-01-2024,-0.006875448,-0.010933661,0.000654217,-0.024469579,0.000653675,,,
04-01-2024,0.006543018,0.005154445,0.005319543,-0.006781264,0.000733557,,,
05-01-2024,0.002407282,0.004246473,0.018107807,0.019204585,-0.000930596,,,
08-01-2024,-0.009152465,-0.007834364,-0.005923356,-0.016073226,-0.000594833,,,
09-01-2024,0.001479387,-0.002651045,0.01554501,0.003148638,-0.001689151,,,
10-01-2024,0.003421854,0.026614233,-0.002943049,0.006254347,0.00096769,,,
11-01-2024,0.001317435,0.025960954,-0.011531442,0.006041427,-0.001269969,,,
12-01-2024,0.011361703,0.007928594,0.018081667,0.038661469,0.000608141,,,
15-01-2024,0.009224399,0.016927199,-0.007241467,0.005393878,-0.002458628,,,
16-01-2024,-0.002952588,-0.014086012,0.008557556,-0.010946518,-0.000153295,,,
17-01-2024,-0.02111577,-0.009538885,-0.000713855,0.006016128,0.002767115,,,
18-01-2024,-0.005098246,0.004671151,0.006990463,0.004622983,0.00106576,,,
19-01-2024,0.007434255,-0.000365577,0.01380856,0.014934504,-0.000204382,,,
23-01-2024,-0.017900098,-0.028840753,-0.026401422,-0.021740835,-0.00035618,,,
24-01-2024,0.010079007,0.011450329,0.010700069,-0.004272693,0.001518755,,,
25-01-2024,-0.004735247,0.006822512,0.001183407,-0.00823308,-0.00148864,,,
29-01-2024,0.017869968,0.067838114,0.031379917,-0.002443749,-0.000298353,,,
30-01-2024,-0.009963166,-0.02831397,-0.020351308,-0.000118384,0.000382492,,,
31-01-2024,0.00941556,0.013407628,-0.043180888,0.004043832,-0.000522017,,,
01-02-2024,-0.00130115,1.75E-05,-0.023773429,0.009960827,-0.000675318,,,
02-02-2024,0.007180149,0.021530762,-0.006480622,0.028683218,-0.001518238,,,
05-02-2024,-0.00376393,-0.012894,-0.01021178,0.001763313,0.000864249,,,
06-02-2024,0.007217295,-0.007830986,0.024387848,0.040132141,0.001257059,,,
07-02-2024,5.01E-05,0.01000024,-0.008667092,-0.012799186,-0.000398333,,,
08-02-2024,-0.011543501,-0.001839242,-0.028171734,0.009566186,-0.001404612,,,
